Event	ID	Name			Wwise Object Path	Notes
	352205686	VO_talk_commontalk_encourage_09	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_talk_commontalk_encourage_09_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_encourage_09		1677
	352465427	VO_event_1136_01	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1136_01_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1136\VO_event_1136_01		1472
	352791995	VO_event_104004_02	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104004_02_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104004\VO_event_104004_02		1367
	352860292	VO_event_6000038_29	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000038_29_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000038_29		1502
	353018754	VO_event_1152_11	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1152_11_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1152\VO_event_1152_11		1762
	353030449	VO_event_6000053_18	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000053_18_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000053_18		1629
	353317311	VO_event_7502_02	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\7502\VO_event_7502_02_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\7502\VO_event_7502_02		1486
	353327276	VO_event_6000047_31	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000047_31_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000047_31		1563
	353697707	VO_event_1150_08	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1150_08_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1150\VO_event_1150_08		1358
	354038130	VO_event_1072_04	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1072_04_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1072\VO_event_1072_04		1183
	354527154	VO_event_104009_07	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104009_07_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104009\VO_event_104009_07		1468
	354656686	VO_event_6000028_04	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000028_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000028_04		949
	354869702	VO_event_7504_23	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_7504_23_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\7504\VO_event_7504_23		1740
	355038135	VO_event_1115_06	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1115_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1115\VO_event_1115_06		1247
	355039536	VO_event_104006_18	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104006_18_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104006\VO_event_104006_18		1679
	355138459	VO_event_6000035_05	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000035_05_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000035_05		1526
	355386038	VO_event_1312_06	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1312_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1312\VO_event_1312_06		1546
	355557914	VO_homeleave_dialog	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_homeleave_dialog_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Dialog\VO_homeleave_dialog		1549
	355711481	VO_event_1155_15	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1155_15_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1155\VO_event_1155_15		1622
	355781045	VO_event_1351_05	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1351_05_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1351\VO_event_1351_05		1616
	356245239	VO_event_1351_07	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1351_07_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1351\VO_event_1351_07		1360
	356636174	VO_event_1617_13	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1617_13_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1617\VO_event_1617_13		1592
	356663380	VO_event_1372_04	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1372_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1372\VO_event_1372_04		1776
	356772981	VO_event_1110_01	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1110_01_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1110\VO_event_1110_01		1318
	357604078	VO_event_1622_09	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1622_09_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1622\VO_event_1622_09		1284
	357687279	VO_event_6000029_15	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000029_15_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000029_15		1364
	357906676	VO_event_1138_05	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1138_05_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1138\VO_event_1138_05		1344
	358026593	VO_talk_commontalk_proud_03	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_talk_commontalk_proud_03_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Minigame\VO_minigame_lose\VO_talk_commontalk_proud_03		1481
	358218896	VO_event_1501_05	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1501_05_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1501\VO_event_1501_05		1683
	358641997	VO_event_1616_12	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1616_12_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1616\VO_event_1616_12		1643
	358682355	VO_event_1622_02	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1622_02_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1622\VO_event_1622_02		1756
	358766253	VO_event_6000023_05	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000023_05_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000023_05		1049
	358816385	VO_event_6000024_22	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000024_22_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000024_22		1245
	360253955	VO_event_1122_06	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1122_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1122\VO_event_1122_06		1442
	360329342	VO_event_1625_01	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1625_01_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1625\VO_event_1625_01		1671
	360381875	VO_event_7501_12	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\7501\VO_event_7501_12_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\7501\VO_event_7501_12		1643
	360415715	VO_event_104007_04	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104007_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104007\VO_event_104007_04		1474
	360455155	VO_event_6000063_18	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000063_18_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000063_18		1134
	360586210	VO_event_104009_24	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104009_24_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104009\VO_event_104009_24		1097
	360638162	VO_event_1078_07	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1078_07_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1078\VO_event_1078_07		1337
	360743359	VO_event_104009_40	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104009_40_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104009\VO_event_104009_40		1204
	360878640	VO_event_6000033_22	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000033_22_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000033_22		1143
	361334966	VO_event_104003_59	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104003_59_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104003\VO_event_104003_59		1732
	361336902	VO_event_6000037_05	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000037_05_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000037_05		1424
	361956965	VO_event_1612_14	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1612_14_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1612\VO_event_1612_14		1668
	362063448	VO_event_1617_10	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1617_10_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1617\VO_event_1617_10		1693
	362087686	VO_event_1505_12	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1505_12_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1505\VO_event_1505_12		1303
	362827614	VO_event_6000053_07	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000053_07_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000053_07		1723
	362848546	VO_event_7506_07	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\7506\VO_event_7506_07_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\7506\VO_event_7506_07		1605
	362888634	VO_event_1120_13	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1120_13_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1120\VO_event_1120_13		1306
	362898735	VO_event_7502_01	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\7502\VO_event_7502_01_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\7502\VO_event_7502_01		1746
	362982200	VO_event_1622_04	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1622_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1622\VO_event_1622_04		1391
	363127102	VO_event_1352_09	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1352_09_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1352\VO_event_1352_09		1706
	363450302	VO_event_6000029_14	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000029_14_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000029_14		934
	363785354	VO_event_1023_01	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1023_01_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1023\VO_event_1023_01		1451
	363896165	VO_event_6000033_09	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000033_09_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000033_09		1597
	364437437	VO_talk_greeting_gotobed_03	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_talk_greeting_gotobed_03_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Greeting\VO_talk_greeting_gotobed_03		1020
	364673567	VO_event_1624_04	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1624_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1624\VO_event_1624_04		1337
	364983285	VO_event_1135_17	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1135_17_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1135\VO_event_1135_17		1108
	365587427	VO_event_1124_07	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1124_07_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1124\VO_event_1124_07		1547
	365699835	VO_event_6000048_11	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000048_11_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000048_11		1649
	365710701	VO_event_6000034_16	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000034_16_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000034_16		1541
	365947296	VO_event_6000046_18	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000046_18_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000046_18		1272
	366180808	VO_event_1080_05	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1080_05_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1080\VO_event_1080_05		1465
	366554094	VO_event_1624_12	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1624_12_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1624\VO_event_1624_12		1484
	367400228	VO_event_1361_09	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1361_09_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1361\VO_event_1361_09		1095
	367410851	VO_event_1606_02	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1606_02_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1606\VO_event_1606_02		1603
	367650682	VO_talk_commontalk_topic_17	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_talk_commontalk_topic_17_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_topic_17		1484
	367846739	VO_event_1503_03	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1503_03_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1503\VO_event_1503_03		1525
	368055600	VO_event_1142_06	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1142_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1142\VO_event_1142_06		1285
	368099009	VO_event_7502_06	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\7502\VO_event_7502_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\7502\VO_event_7502_06		1795
	368353042	VO_event_1624_03	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1624_03_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1624\VO_event_1624_03		1770
	368519256	VO_event_60002_03	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_60002_03_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\60002\VO_event_60002_03		55696
	368590602	VO_event_104003_34	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104003_34_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104003\VO_event_104003_34		1820
	369212775	VO_event_104006_30	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104006_30_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104006\VO_event_104006_30		1765
	369388815	VO_event_1998_02	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1998_02_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1998\VO_event_1998_02		1557
	369654354	VO_event_1391_09	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1391_09_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1391\VO_event_1391_09		1639
	369801227	VO_event_1401_04	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1401_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1401\VO_event_1401_04		1273
	370126742	VO_event_1311_01	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1311_01_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1311\VO_event_1311_01		1363
	370144009	VO_event_60005_05	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_60005_05_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\60005\VO_event_60005_05		33116
	370810223	VO_event_6000036_40	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000036_40_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000036_40		1470
	371272223	VO_event_6000046_25	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000046_25_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000046_25		1471
	371692156	VO_event_1124_14	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1124_14_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1124\VO_event_1124_14		1317
	371825566	VO_event_1023_18	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1023_18_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1023\VO_event_1023_18		1567
	372373768	VO_event_1620_04	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1620_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1620\VO_event_1620_04		1704
	372422567	VO_event_6000046_17	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000046_17_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000046_17		773
	372435830	VO_event_104006_35	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104006_35_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104006\VO_event_104006_35		1689
	372581317	VO_event_1382_03	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1382_03_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1382\VO_event_1382_03		1387
	372783455	VO_event_1616_04	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1616_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1616\VO_event_1616_04		1419
	372830739	VO_event_6000062_02	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000062_02_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000062_02		1225
	373237428	VO_event_1615_02	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1615_02_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1615\VO_event_1615_02		1623
	373616138	VO_event_6000038_30	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000038_30_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000038_30		1609
	373769122	VO_event_1072_13	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1072_13_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1072\VO_event_1072_13		1604
	374391410	VO_event_104003_16	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104003_16_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104003\VO_event_104003_16		1609
	374432418	VO_event_1608_02	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1608_02_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1608\VO_event_1608_02		1644
	374619925	VO_event_104008_31	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104008_31_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104008\VO_event_104008_31		1813
	374821245	VO_event_1144_13	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1144_13_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1144\VO_event_1144_13		1620
	375682616	VO_event_1618_10	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1618_10_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1618\VO_event_1618_10		1440
	375751335	VO_event_6000035_24	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000035_24_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000035_24		1903
	375949143	VO_event_104001_24	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104001_24_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104001\VO_event_104001_24		1273
