Event	ID	Name			Wwise Object Path	Notes
	316989845	VO_talk_tone_smile_04	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_tone_smile_04_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Tone\VO_talk_tone_smile_04		1737
	317465516	VO_event_6000042_04	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000042_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000042_04		1586
	317710429	VO_event_6000040_40	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000040_40_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000040_40		1420
	317723475	VO_event_104006_09	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104006_09_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104006\VO_event_104006_09		1555
	317748753	VO_event_1321_19	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1321_19_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1321\VO_event_1321_19		1534
	317839208	VO_talk_commontalk_regret_03	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_commontalk_regret_03_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_regret_03		1495
	319103719	VO_event_1301_15	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1301_15_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1301\VO_event_1301_15		323
	319461486	VO_event_1015_05	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1015_05_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1015\VO_event_1015_05		1772
	320238397	VO_event_6000041_25	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000041_25_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000041_25		704
	320256284	VO_talk_tone_smile_03	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_tone_smile_03_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Tone\VO_talk_tone_smile_03		1663
	320512898	VO_event_104003_52	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104003_52_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104003\VO_event_104003_52		1697
	320623023	VO_event_1106_06	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1106_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1106\VO_event_1106_06		1882
	320924679	VO_event_6000037_02	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000037_02_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000037_02		1676
	320953245	VO_talk_tone_smile_10	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_tone_smile_10_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Tone\VO_talk_tone_smile_10		1570
	321325740	VO_talk_commontalk_proud_06	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_commontalk_proud_06_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Minigame\VO_minigame_lose\VO_talk_commontalk_proud_06		1326
	321767843	VO_event_6000038_02	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000038_02_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000038_02		1105
	322163414	VO_talk_tone_unhappy_01	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_tone_unhappy_01_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Tone\VO_talk_tone_unhappy_01		1258
	322269079	VO_event_1080_13	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1080_13_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1080\VO_event_1080_13		1422
	323376479	VO_event_1603_07	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1603_07_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1603\VO_event_1603_07		323
	324137961	VO_event_1371_06	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1371_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1371\VO_event_1371_06		323
	324188494	VO_event_1392_15	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1392_15_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1392\VO_event_1392_15		323
	325558579	VO_event_6000035_16	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000035_16_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000035_16		1239
	325671982	VO_event_1066_05	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1066_05_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1066\VO_event_1066_05		1383
	325992952	VO_event_1319_04	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1319_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1319\VO_event_1319_04		1881
	326166974	VO_event_104006_06	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104006_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104006\VO_event_104006_06		1666
	326294835	VO_event_1617_06	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1617_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1617\VO_event_1617_06		323
	326321561	VO_event_1505_14	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1505_14_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1505\VO_event_1505_14		323
	327546994	VO_event_1607_09	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1607_09_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1607\VO_event_1607_09		323
	327645311	VO_event_1134_04	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1134_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1134\VO_event_1134_04		323
	328162492	VO_event_1361_10	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1361_10_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1361\VO_event_1361_10		323
	328206609	VO_event_6000062_02	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000062_02_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000062_02		1692
	328355060	VO_talk_commontalk_guess_05	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_commontalk_guess_05_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_guess_05		1779
	328539992	VO_event_1054_05	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1054_05_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1054\VO_event_1054_05		1315
	328760604	VO_event_1319_02	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1319_02_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1319\VO_event_1319_02		1876
	329016179	VO_event_1615_08	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1615_08_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1615\VO_event_1615_08		323
	329022533	VO_event_1614_07	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1614_07_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1614\VO_event_1614_07		323
	329257444	VO_event_1117_08	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1117_08_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1117\VO_event_1117_08		323
	329552468	VO_event_1123_12	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1123_12_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1123\VO_event_1123_12		323
	329976940	VO_event_1022_06	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1022_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1022\VO_event_1022_06		1359
	330207425	VO_event_1301_07	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1301_07_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1301\VO_event_1301_07		323
	330516358	VO_event_6000056_07	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000056_07_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000056_07		1310
	330930750	VO_talk_commontalk_question_15	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_commontalk_question_15_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_question_15		1652
	331152466	VO_talk_commontalk_thinking_16	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_commontalk_thinking_16_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_thinking_16		1656
	331878629	VO_event_104006_31	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104006_31_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104006\VO_event_104006_31		1739
	332345786	VO_event_1501_16	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1501_16_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1501\VO_event_1501_16		323
	332515373	VO_talk_commontalk_encourage_14	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_commontalk_encourage_14_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_encourage_14		1544
	332564739	VO_event_6000043_12	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000043_12_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000043_12		1125
	333285139	VO_event_1147_10	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1147_10_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1147\VO_event_1147_10		323
	333293447	VO_event_1119_05	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1119_05_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1119\VO_event_1119_05		323
	333350490	VO_event_1161_11	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1161_11_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1161\VO_event_1161_11		323
	334378637	VO_event_1072_01	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1072_01_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1072\VO_event_1072_01		1573
	334605308	VO_event_6000058_03	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000058_03_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000058_03		1635
	334742279	VO_talk_commontalk_topic_07	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_commontalk_topic_07_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_topic_07		1640
	334813200	VO_event_6000028_11	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000028_11_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000028_11		1543
	335167157	VO_event_1612_14	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1612_14_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1612\VO_event_1612_14		323
	335202743	VO_event_6000041_09	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000041_09_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000041_09		1176
	335584270	VO_event_104005_36	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104005_36_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104005\VO_event_104005_36		1377
	336382200	VO_event_1624_04	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1624_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1624\VO_event_1624_04		323
	336406067	VO_event_104007_22	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104007_22_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104007\VO_event_104007_22		1447
	336473245	VO_event_6000029_10	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000029_10_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000029_10		1802
	337792156	VO_event_6000038_51	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000038_51_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000038_51		1367
	338133587	VO_event_1140_07	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1140_07_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1140\VO_event_1140_07		323
	338239935	VO_event_6000034_31	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000034_31_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000034_31		1382
	338449754	VO_talk_commontalk_topic_16	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_commontalk_topic_16_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_topic_16		1708
	338703240	VO_event_1611_10	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1611_10_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1611\VO_event_1611_10		323
	338817747	VO_event_1617_08	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1617_08_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1617\VO_event_1617_08		323
	339169464	VO_talk_greeting_day01	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_greeting_day01_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Greeting\pr2\VO_talk_greeting_day01		1698
	339207166	VO_event_104002_01	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104002_01_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104002\VO_event_104002_01		1619
	339276864	VO_event_6000064_01	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000064_01_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000064_01		1322
	339399750	VO_event_1604_16	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1604_16_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1604\VO_event_1604_16		323
	339815684	VO_event_1143_01	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1143_01_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1143\VO_event_1143_01		323
	339926782	VO_event_6000039_28	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000039_28_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000039_28		1403
	340410239	VO_event_104008_19	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104008_19_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104008\VO_event_104008_19		1466
	340671840	VO_event_1625_12	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1625_12_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1625\VO_event_1625_12		323
	340725671	VO_event_6000035_47	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000035_47_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000035_47		1330
	340826748	VO_event_1622_17	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1622_17_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1622\VO_event_1622_17		323
	341042075	VO_talk_commontalk_answer_03	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_commontalk_answer_03_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_answer_03		1737
	341229596	VO_event_1138_10	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1138_10_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1138\VO_event_1138_10		323
	341378636	VO_talk_commontalk_happy_05	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_commontalk_happy_05_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_happy_05		1549
	341811281	VO_talk_commontalk_grin_01	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_commontalk_grin_01_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_grin_01		1305
	342184163	VO_event_6000036_12	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000036_12_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000036_12		1523
	342306908	VO_event_1351_07	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1351_07_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1351\VO_event_1351_07		323
	342509153	VO_event_1321_14	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1321_14_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1321\VO_event_1321_14		1705
	342547347	VO_talk_commontalk_topic_01	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_commontalk_topic_01_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_topic_01		1664
	343011284	VO_event_6000040_19	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000040_19_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000040_19		1431
	343127999	VO_event_6000024_09	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000024_09_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000024_09		1266
	343262965	VO_event_6000043_10	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000043_10_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000043_10		1668
	343452992	VO_event_6000037_28	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000037_28_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000037_28		710
	344114827	VO_event_5010_11	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_5010_11_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\5010\VO_event_5010_11		1336
	344169951	VO_event_1113_01	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1113_01_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1113\VO_event_1113_01		323
	344232395	VO_event_1153_08	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1153_08_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1153\VO_event_1153_08		323
	344695231	VO_event_1021_10	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1021_10_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1021\VO_event_1021_10		1728
	345036989	VO_event_1151_03	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1151_03_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1151\VO_event_1151_03		323
	345397911	VO_talk_commontalk_encourage_11	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_commontalk_encourage_11_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_encourage_11		1287
	345504212	VO_event_104001_06	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104001_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104001\VO_event_104001_06		1717
	345602038	VO_event_6000036_39	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000036_39_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000036_39		1666
	345682958	VO_event_104001_18	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104001_18_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104001\VO_event_104001_18		1562
	345717993	VO_event_1111_04	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1111_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1111\VO_event_1111_04		323
	346032091	VO_event_104002_17	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104002_17_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104002\VO_event_104002_17		1701
	346660118	VO_event_1382_01	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1382_01_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1382\VO_event_1382_01		323
	347163711	VO_event_1072_10	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1072_10_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1072\VO_event_1072_10		1352
	347326007	VO_event_6000037_43	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000037_43_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000037_43		1390
	347538351	VO_event_104005_05	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104005_05_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104005\VO_event_104005_05		1722
	347646621	VO_event_1608_01	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1608_01_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1608\VO_event_1608_01		323
	347691894	VO_event_6000046_18	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000046_18_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000046_18		1344
	348403537	VO_event_1150_03	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1150_03_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1150\VO_event_1150_03		323
	348542558	VO_event_1155_14	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1155_14_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1155\VO_event_1155_14		323
	348703529	VO_event_1161_05	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1161_05_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1161\VO_event_1161_05		323
	349399845	VO_event_6000035_25	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000035_25_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000035_25		1581
	349996482	VO_event_1381_11	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1381_11_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1381\VO_event_1381_11		323
	350267598	VO_event_6000048_14	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000048_14_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000048_14		1612
	350357971	VO_event_1401_09	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1401_09_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1401\VO_event_1401_09		323
	351112966	VO_event_1077_06	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1077_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1077\VO_event_1077_06		323
